beneficiary_id,district,programme_code,cause,cohort_band,is_synthetic,batch_id
BEN-018836,Balrampur,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000243,Cox's Bazar,AID-2026-ED-512,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-019112,El Obeid,AID-2026-FS-207,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-013656,Chitrakoot,AID-2026-ED-512,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010687,El Obeid,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001435,Maradi,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011850,El Obeid,AID-2026-FS-207,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017233,Maradi,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011748,Maradi,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023589,Maradi,AID-2026-WS-618,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025791,Maradi,AID-2026-FS-207,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004008,Maradi,AID-2026-HL-330,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017202,Maradi,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025897,Maradi,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002264,Maradi,AID-2026-SH-455,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019264,Sitapur,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020530,Maradi,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012901,Gaza North,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017988,Maradi,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006647,Khan Yunis,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006091,Khan Yunis,AID-2026-HL-330,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022785,Khan Yunis,AID-2026-FS-207,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020761,Khan Yunis,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013479,Khan Yunis,AID-2026-FS-207,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-004530,Khan Yunis,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004629,Khan Yunis,AID-2026-SH-455,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005028,Khan Yunis,AID-2026-FS-207,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017350,Khan Yunis,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010930,Khan Yunis,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005296,Khan Yunis,AID-2026-HL-330,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-019361,Khan Yunis,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006675,Deir al-Balah,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019479,Deir al-Balah,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022491,Deir al-Balah,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004957,Rafah,AID-2026-SH-455,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-011988,Sitapur,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014431,Deir al-Balah,AID-2026-ED-512,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022902,Kassala,AID-2026-SH-455,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022863,Diffa,AID-2026-SH-455,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004999,Diffa,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024901,Diffa,AID-2026-ED-512,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016370,Diffa,AID-2026-ED-512,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010775,Maradi,AID-2026-FS-207,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-008421,Diffa,AID-2026-WS-618,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-009354,Diffa,AID-2026-HL-330,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-019477,Diffa,AID-2026-DR-114,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006105,Diffa,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025819,Diffa,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012832,Diffa,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006150,Kutupalong,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001240,Kutupalong,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021545,Kutupalong,AID-2026-SH-455,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-000754,Kutupalong,AID-2026-DR-114,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010103,Kutupalong,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024249,Kutupalong,AID-2026-SH-455,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009458,Kutupalong,AID-2026-ED-512,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014462,Sitapur,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007365,Nyala,AID-2026-WS-618,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-002488,Kutupalong,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005514,Kutupalong,AID-2026-HL-330,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025829,Maradi,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006992,Deir al-Balah,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012244,Nyala,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020018,Maradi,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001463,Maradi,AID-2026-DR-114,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020778,Maradi,AID-2026-FS-207,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008135,Maradi,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017479,El Obeid,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003770,El Obeid,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023783,El Obeid,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014514,El Obeid,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013206,Wad Madani,AID-2026-HL-330,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014370,El Obeid,AID-2026-ED-512,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024156,El Obeid,AID-2026-FS-207,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004802,El Obeid,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018648,Rafah,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020451,Kassala,AID-2026-FS-207,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019535,Kassala,AID-2026-SH-455,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-003829,Kassala,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006073,Kassala,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023319,Kassala,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015464,Kassala,AID-2026-SH-455,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-012954,Kassala,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018997,Kassala,AID-2026-SH-455,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-018306,Kassala,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004311,El Obeid,AID-2026-HL-330,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-001771,El Obeid,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008369,El Obeid,AID-2026-HL-330,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-021363,El Obeid,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-025414,El Obeid,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019698,El Obeid,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001154,Barabanki,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010922,Barabanki,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020071,Barabanki,AID-2026-HL-330,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006153,Barabanki,AID-2026-HL-330,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011824,Balrampur,AID-2026-SH-455,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024482,Barabanki,AID-2026-SH-455,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006312,Barabanki,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007625,Barabanki,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007934,Barabanki,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014675,Khan Yunis,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014270,Khan Yunis,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025435,Khan Yunis,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022067,Khan Yunis,AID-2026-FS-207,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017790,Khan Yunis,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013949,El Obeid,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014099,Khan Yunis,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023064,El Obeid,AID-2026-ED-512,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-012964,El Obeid,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013598,El Obeid,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022448,El Obeid,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011589,El Obeid,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016685,El Obeid,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012030,Deir al-Balah,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005041,Cox's Bazar,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014779,Deir al-Balah,AID-2026-FS-207,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019496,Deir al-Balah,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015888,Deir al-Balah,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012068,Deir al-Balah,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000706,Deir al-Balah,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024078,Deir al-Balah,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006364,El Obeid,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011949,El Obeid,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006769,El Obeid,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000320,El Obeid,AID-2026-WS-618,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014668,El Obeid,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020474,El Obeid,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018494,El Obeid,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021675,Diffa,AID-2026-DR-114,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016071,Diffa,AID-2026-ED-512,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-000460,Diffa,AID-2026-WS-618,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009981,Barabanki,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012274,Diffa,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024036,Diffa,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013636,Wad Madani,AID-2026-FS-207,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020458,Sitapur,AID-2026-HL-330,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-025226,Sitapur,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010788,Sitapur,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014375,Sitapur,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004766,Sitapur,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012091,Sitapur,AID-2026-SH-455,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-019303,Chitrakoot,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013773,Chitrakoot,AID-2026-SH-455,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-009867,Maradi,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015256,Chitrakoot,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013624,Chitrakoot,AID-2026-WS-618,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014557,Chitrakoot,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000154,Chitrakoot,AID-2026-HL-330,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019199,Chitrakoot,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007289,Chitrakoot,AID-2026-ED-512,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010273,Rafah,AID-2026-HL-330,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014286,Rafah,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022158,Rafah,AID-2026-FS-207,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001304,Rafah,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006937,Rafah,AID-2026-HL-330,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001657,Rafah,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012689,Rafah,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022980,Deir al-Balah,AID-2026-DR-114,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019215,Rafah,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015633,Rafah,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020391,Sitapur,AID-2026-HL-330,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000190,Sitapur,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008660,Sitapur,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022554,Sitapur,AID-2026-WS-618,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004990,Khan Yunis,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022714,Wad Madani,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023006,Wad Madani,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003052,Wad Madani,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022729,Wad Madani,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016122,Wad Madani,AID-2026-FS-207,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007388,Wad Madani,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021763,Wad Madani,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011396,Balrampur,AID-2026-DR-114,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-005601,Wad Madani,AID-2026-HL-330,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014049,Wad Madani,AID-2026-DR-114,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020647,Wad Madani,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-002558,Deir al-Balah,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002080,Wad Madani,AID-2026-WS-618,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-016747,Wad Madani,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002602,Wad Madani,AID-2026-WS-618,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-001716,Chitrakoot,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006753,Wad Madani,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008667,Wad Madani,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014117,Deir al-Balah,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021877,Deir al-Balah,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019502,Kutupalong,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012699,Deir al-Balah,AID-2026-SH-455,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000734,Deir al-Balah,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009819,Cox's Bazar,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001048,Gaza North,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010292,Deir al-Balah,AID-2026-ED-512,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-007223,Deir al-Balah,AID-2026-FS-207,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008901,Balrampur,AID-2026-HL-330,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-006175,Deir al-Balah,AID-2026-ED-512,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021051,Deir al-Balah,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024862,Gaza North,AID-2026-ED-512,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-016966,Gaza North,AID-2026-HL-330,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024496,Gaza North,AID-2026-DR-114,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-006606,Gaza North,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019539,Diffa,AID-2026-FS-207,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010564,Chitrakoot,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023112,Sitapur,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002403,El Obeid,AID-2026-SH-455,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005968,Sitapur,AID-2026-ED-512,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015403,Sitapur,AID-2026-DR-114,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001926,Sitapur,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021397,Kutupalong,AID-2026-HL-330,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014695,Sitapur,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009915,Sitapur,AID-2026-SH-455,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024010,Sitapur,AID-2026-ED-512,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004487,Maradi,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000861,Sitapur,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006703,Cox's Bazar,AID-2026-DR-114,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003748,Maradi,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019517,Maradi,AID-2026-ED-512,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-014954,Barabanki,AID-2026-WS-618,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001259,Barabanki,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017156,Barabanki,AID-2026-FS-207,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019851,Barabanki,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010450,Kassala,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023638,Diffa,AID-2026-FS-207,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-025405,Diffa,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010604,Diffa,AID-2026-HL-330,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015452,Diffa,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008072,Diffa,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012061,Diffa,AID-2026-FS-207,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-016184,Diffa,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001350,Diffa,AID-2026-DR-114,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002126,Diffa,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-018554,Diffa,AID-2026-DR-114,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024188,Diffa,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002439,Sitapur,AID-2026-HL-330,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-002308,Sitapur,AID-2026-HL-330,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016124,Sitapur,AID-2026-DR-114,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-003006,Sitapur,AID-2026-FS-207,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010027,Sitapur,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015267,Sitapur,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010600,Sitapur,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001466,Sitapur,AID-2026-WS-618,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-014407,Barabanki,AID-2026-HL-330,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-002790,Barabanki,AID-2026-SH-455,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-002169,Sitapur,AID-2026-FS-207,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015258,Barabanki,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020687,Barabanki,AID-2026-DR-114,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005727,Barabanki,AID-2026-SH-455,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-015676,Cox's Bazar,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006218,Barabanki,AID-2026-WS-618,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013987,Balrampur,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008961,Barabanki,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022313,Kassala,AID-2026-FS-207,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003325,Chitrakoot,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005638,Chitrakoot,AID-2026-ED-512,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-002089,Chitrakoot,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008382,Chitrakoot,AID-2026-FS-207,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-014563,Chitrakoot,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014273,Chitrakoot,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022545,Chitrakoot,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007178,Chitrakoot,AID-2026-HL-330,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023322,Chitrakoot,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018844,Chitrakoot,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002176,Chitrakoot,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015487,Kutupalong,AID-2026-HL-330,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015731,Kutupalong,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004038,Kutupalong,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012969,Kutupalong,AID-2026-SH-455,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
